real12,pred12,real3,pred3
28.0,25.868004,36.0,23.895466
16.0,24.163364,27.0,21.647152
19.0,22.938053,20.0,23.600544
14.0,21.242315,23.0,24.341114
17.0,18.587038,26.0,24.781185
19.0,19.147017,21.0,21.910875
14.0,18.647642,22.0,21.634968
24.0,19.975819,27.0,22.58546
19.0,21.140581,22.0,23.050629
24.0,20.587849,28.0,23.213259
18.0,20.336248,16.0,21.921057
21.0,19.995708,19.0,22.19482
21.0,20.782228,14.0,21.849808
21.0,19.68747,17.0,21.431652
22.0,19.8117,19.0,21.638248
10.0,19.908213,14.0,21.548834
19.0,19.559175,24.0,22.367908
21.0,20.531946,19.0,22.395798
19.0,19.898571,24.0,21.309168
14.0,20.2583,18.0,23.14127
23.0,19.25957,21.0,22.85988
19.0,19.705124,21.0,22.715286
24.0,21.084538,21.0,21.025589
19.0,22.528872,22.0,20.568382
18.0,22.758003,10.0,20.240108
25.0,23.962002,19.0,20.058811
33.0,24.941296,21.0,20.21033
29.0,25.620562,19.0,17.826698
17.0,25.816795,14.0,18.708778
20.0,24.650787,23.0,19.618008
29.0,25.086258,19.0,20.327057
26.0,24.482712,24.0,19.85382
25.0,25.295742,19.0,22.051746
29.999998,25.202389,18.0,23.393291
26.0,24.917206,25.0,24.558086
30.999998,23.987165,33.0,25.191736
28.0,23.062881,29.0,24.90534
24.0,24.275772,17.0,26.527096
20.0,22.894852,20.0,27.428482
23.0,22.759678,29.0,26.896145
23.0,21.385656,26.0,26.189112
23.0,21.405958,25.0,24.815416
22.0,22.998947,29.999998,25.974152
20.0,22.834229,26.0,25.894302
24.0,23.275211,30.999998,25.282278
23.0,23.503876,28.0,25.107813
24.0,23.665394,24.0,24.439545
24.0,23.190834,20.0,22.985603
26.0,23.282295,23.0,22.572784
20.0,22.082966,23.0,22.508236
18.0,20.463675,23.0,22.298744
24.0,20.609303,22.0,22.671753
17.0,20.143625,20.0,23.393253
19.0,21.022423,24.0,23.728138
17.0,22.317993,23.0,24.060387
27.0,22.006943,24.0,23.775099
22.0,22.646572,24.0,24.29715
20.0,22.663784,26.0,24.10236
23.0,23.644165,20.0,23.745632
24.0,24.192562,18.0,23.572933
25.0,24.7843,24.0,23.2678
29.0,24.331501,17.0,22.861118
22.0,23.213398,19.0,22.176384
20.0,23.15249,17.0,22.738842
20.0,22.600138,27.0,22.390875
19.0,22.551392,22.0,22.131893
31.999998,21.84614,20.0,22.43924
33.0,23.066578,23.0,22.488358
21.0,23.501461,24.0,22.468502
24.0,22.744797,25.0,21.031506
16.0,22.634266,29.0,21.799114
21.0,22.911201,22.0,21.799044
23.0,23.544937,20.0,21.069332
23.0,23.61341,20.0,20.50367
40.0,24.078255,19.0,20.719648
24.0,24.412529,31.999998,20.403004
25.0,23.77924,33.0,21.752464
15.0,22.938644,21.0,22.11441
25.0,21.536474,24.0,21.746986
23.0,21.348606,16.0,21.702343
17.0,21.258417,21.0,22.022257
17.0,21.30793,23.0,22.858604
17.0,20.405972,23.0,24.244307
25.0,20.582603,40.0,24.422901
25.0,20.015068,24.0,23.555012
19.0,20.114513,25.0,23.501717
23.0,20.00225,15.0,24.371212
19.0,21.764046,25.0,24.431938
13.0,19.709963,23.0,23.005186
21.0,18.609447,17.0,22.689053
26.0,19.115084,17.0,21.530119
18.0,19.076862,17.0,21.731339
26.0,19.635666,25.0,23.086159
19.0,19.327671,25.0,23.356209
9.0,18.635036,19.0,23.584461
25.0,19.664627,23.0,22.576036
13.0,20.400454,19.0,21.794283
16.0,19.31397,13.0,20.489346
19.0,19.536903,21.0,20.166306
17.0,19.556839,26.0,19.715218
22.0,18.62363,18.0,18.575249
17.0,17.988976,26.0,19.434212
18.0,17.650513,19.0,18.533102
16.0,17.527931,9.0,17.44474
20.0,18.347843,25.0,16.548073
19.0,17.958878,13.0,17.031158
20.0,16.61403,16.0,15.8029175
11.0,16.09624,19.0,18.275837
17.0,16.23138,17.0,18.341946
12.0,17.20175,22.0,17.445377
23.0,16.921383,17.0,17.28096
20.0,17.088402,18.0,16.563345
16.0,19.29168,16.0,17.119257
21.0,19.363651,20.0,17.017475
27.0,20.31245,19.0,16.612827
22.0,20.852726,20.0,16.944944
28.0,20.572132,11.0,15.948729
24.0,20.541063,17.0,16.753994
18.0,19.790295,12.0,17.368101
15.0,18.707138,23.0,18.982544
12.0,17.435944,20.0,20.355469
12.0,15.469414,16.0,20.450378
46.0,16.000637,21.0,20.836197
17.0,16.938416,27.0,21.096973
18.0,16.73538,22.0,21.006084
18.0,17.22688,28.0,20.736202
16.0,16.503607,24.0,19.848652
13.0,15.689243,18.0,16.706396
20.0,14.845661,15.0,14.471783
9.0,14.528313,12.0,13.669956
13.0,12.9401455,12.0,14.248085
9.0,13.360006,46.0,15.097002
15.0,13.599272,17.0,16.015491
13.0,12.82712,18.0,16.972887
11.0,12.729792,18.0,17.359041
10.0,12.113873,16.0,16.115194
8.0,8.95591,13.0,15.779863
7.0,9.131058,20.0,15.321291
10.0,9.173475,9.0,14.059065
6.0,9.22645,13.0,13.865101
6.0,8.506655,9.0,12.972643
8.0,8.547558,15.0,11.6010685
7.0,8.271994,13.0,10.97526
9.0,8.327732,11.0,9.765951
8.0,8.195417,10.0,8.720352
12.0,8.588852,8.0,7.4574566
12.0,9.271526,7.0,6.7881336
7.0,9.71479,10.0,5.773844
7.0,10.530382,6.0,5.625124
11.0,10.748764,6.0,6.006586
10.0,11.160273,8.0,6.175667
9.0,11.192696,7.0,6.418207
9.0,10.708765,9.0,6.679064
10.0,10.328527,8.0,7.109436
10.0,10.266739,12.0,7.61524
11.0,10.729008,12.0,8.129671
6.0,10.911114,7.0,8.269468
10.0,11.276829,7.0,8.166313
12.0,11.63147,11.0,8.43598
14.0,10.95554,10.0,8.128395
9.0,10.925024,9.0,8.070391
9.0,10.138813,9.0,7.9581738
5.0,9.382076,10.0,8.872467
11.0,9.2837925,10.0,9.575813
10.0,9.25169,11.0,9.88372
11.0,9.636297,6.0,10.128164
6.0,9.663914,10.0,9.985161
5.0,9.930826,12.0,9.845591
7.0,10.473476,14.0,9.407045
26.0,19.254803,9.0,10.133169
39.0,27.2064,9.0,10.525686
23.0,27.27805,5.0,9.905354
18.0,23.772545,11.0,10.032024
29.999998,23.338432,10.0,8.933199
31.999998,23.305363,11.0,6.7479877
27.0,24.490715,6.0,5.231735
22.0,24.693619,5.0,6.4627247
28.0,24.796024,7.0,11.999495
22.0,24.182312,26.0,20.222088
20.0,25.006876,39.0,24.225718
29.0,25.072441,23.0,25.544315
24.0,25.924242,18.0,24.894867
38.0,26.194283,29.999998,27.363686
30.999998,25.34186,31.999998,29.381376
27.0,24.239838,27.0,23.616493
21.0,24.517467,22.0,23.58268
23.0,24.691658,28.0,23.231651
26.0,25.427378,22.0,23.847057
24.0,24.343914,20.0,23.307877
20.0,24.893501,29.0,25.299065
28.0,25.016052,24.0,26.996017
28.0,24.422935,38.0,26.180069
23.0,26.791117,30.999998,27.360485
26.0,26.657887,27.0,26.959015
29.0,26.740742,21.0,24.650278
25.0,24.12209,23.0,24.692497
19.0,22.777918,26.0,22.797955
10.0,22.342018,24.0,23.456703
20.0,22.276169,20.0,26.129616
24.0,24.18129,28.0,26.911922
25.0,24.527447,28.0,27.244816
22.0,23.72594,23.0,25.789978
27.0,24.80783,26.0,26.914974
29.999998,24.915718,29.0,26.868814
20.0,24.074627,25.0,24.597012
26.0,24.86317,19.0,23.666512
25.0,25.302696,10.0,23.41018
24.0,23.509396,20.0,23.446545
20.0,21.52751,24.0,23.034336
20.0,21.828545,25.0,21.018482
21.0,23.323582,22.0,22.287247
22.0,22.169788,27.0,22.680874
21.0,22.051865,29.999998,22.99733
19.0,19.715721,20.0,24.519594
26.0,18.815666,26.0,24.902145
26.0,20.728535,25.0,23.322914
20.0,20.028194,24.0,21.460316
18.0,20.277481,20.0,20.624187
11.0,19.79121,20.0,20.289648
12.0,19.911327,21.0,21.115036
19.0,18.669933,22.0,21.447493
23.0,16.399736,21.0,22.134884
20.0,16.569317,19.0,22.426323
14.0,16.748547,26.0,22.391777
19.0,16.96932,26.0,22.045921
12.0,16.4796,20.0,21.007595
12.0,16.714455,18.0,21.38618
12.0,16.052368,11.0,19.613873
10.0,15.290892,12.0,18.780046
15.0,15.306326,19.0,18.314577
19.0,16.05616,23.0,16.400782
12.0,16.124205,20.0,16.195635
10.0,14.274263,14.0,15.515951
18.0,14.751749,19.0,13.703266
23.0,17.587227,12.0,15.260454
19.0,17.600082,12.0,15.326353
15.0,17.856007,12.0,14.994551
18.0,17.298332,10.0,14.267067
16.0,17.790955,15.0,15.2358265
20.0,17.23592,19.0,15.467302
16.0,16.51737,12.0,16.097244
14.0,16.145584,10.0,16.35685
9.0,16.622868,18.0,15.908882
16.0,16.940886,23.0,16.980652
18.0,16.86049,19.0,17.695807
22.0,19.965904,15.0,15.372759
14.0,19.125282,18.0,15.440361
19.0,20.373905,16.0,15.634382
19.0,20.30716,20.0,15.183596
18.0,20.849129,16.0,14.868128
18.0,19.321705,14.0,14.927889
20.0,19.415678,9.0,14.841515
18.0,18.943151,16.0,15.593985
18.0,18.905788,18.0,15.7537
19.0,19.258057,22.0,16.791931
16.0,18.740402,14.0,16.86127
13.0,17.42818,19.0,17.08287
37.0,18.748045,19.0,16.437197
43.0,20.00114,18.0,17.093983
44.0,21.692944,18.0,17.260553
27.0,23.251484,20.0,17.224466
23.0,24.063366,18.0,17.141928
25.0,24.050278,18.0,18.16391
23.0,24.347067,19.0,18.98851
36.0,23.095154,16.0,20.02401
20.0,22.306658,13.0,20.884237
17.0,21.822868,37.0,21.998142
11.0,19.884806,43.0,22.5713
33.0,19.195293,44.0,22.150505
9.0,15.690418,27.0,22.390087
12.0,12.247013,23.0,24.993395
12.0,9.133511,25.0,26.85236
10.0,9.538355,23.0,26.321253
13.0,10.657959,36.0,23.339142
9.0,12.6991825,20.0,18.535467
12.0,12.93775,17.0,17.548866
11.0,11.005882,11.0,15.618845
14.0,13.190903,33.0,18.019722
10.0,13.217224,9.0,16.077324
12.0,12.264606,12.0,12.727608
10.0,8.495319,12.0,9.975601
10.0,10.079178,10.0,12.312107
11.0,12.408579,13.0,14.669312
13.0,11.171545,9.0,13.032846
10.0,11.47294,12.0,10.696785
13.0,11.904415,11.0,10.694561
12.0,11.4372635,14.0,10.437553
8.0,11.481964,10.0,9.93121
10.0,11.851719,12.0,9.941662
22.0,11.949318,10.0,8.504124
16.0,11.498756,10.0,9.98868
13.0,11.932396,11.0,10.449417
11.0,12.400734,13.0,11.226185
14.0,12.639402,10.0,11.367615
12.0,13.579334,13.0,10.881498
10.0,13.883591,12.0,10.223221
13.0,12.968185,8.0,11.5335655
26.0,13.155832,10.0,11.685333
14.0,13.497913,22.0,12.064947
11.0,12.595455,16.0,12.655262
13.0,13.399721,13.0,12.156364
17.0,13.536394,11.0,10.055901
16.0,13.624792,14.0,10.613634
10.0,12.118338,12.0,11.820272
11.0,11.742857,10.0,11.11886
10.0,12.743538,13.0,11.77261
12.0,12.405294,26.0,11.352663
12.0,13.344744,14.0,11.92625
15.0,12.602312,11.0,11.527063
9.0,12.080845,13.0,11.134275
14.0,12.005095,17.0,13.143267
11.0,9.527494,16.0,12.120312
10.0,9.25651,10.0,11.471924
7.0,9.329674,11.0,9.493183
10.0,8.796434,10.0,9.82498
8.0,8.162052,12.0,11.934168
11.0,8.292358,12.0,11.723421
6.0,8.600302,15.0,11.270258
9.0,8.952536,9.0,10.17457
8.0,8.119379,14.0,9.685043
6.0,7.585079,11.0,8.720343
6.0,7.2506332,10.0,8.851402
8.0,6.7858696,7.0,8.460972
8.0,6.612503,10.0,8.4595585
5.0,7.000395,8.0,8.4277935
6.0,7.748802,11.0,8.105726
7.0,8.318134,6.0,7.4305954
10.0,8.916658,9.0,7.050215
10.0,9.083822,8.0,6.508583
8.0,9.433495,6.0,6.4763527
6.0,9.658279,6.0,6.1343136
9.0,9.901457,8.0,6.047678
7.0,9.544563,8.0,6.3830433
9.0,9.607498,5.0,6.459936
11.0,10.2268715,6.0,6.4796047
15.0,10.555674,7.0,6.707342
7.0,10.852343,10.0,7.3555927
10.0,11.282547,10.0,7.4351044
10.0,12.094568,8.0,7.4830055
13.0,13.2256565,6.0,7.2713547
16.0,13.848265,9.0,8.015812
12.0,13.653048,7.0,8.949402
13.0,14.092855,9.0,9.359732
14.0,14.576017,11.0,8.927006
19.0,14.939987,15.0,8.658684
19.0,15.195101,7.0,9.069704
15.0,15.162287,10.0,9.446392
18.0,15.230022,10.0,9.56011
17.0,13.3874,13.0,12.016037
13.0,14.021767,16.0,11.05814
18.0,18.66313,12.0,11.117279
38.0,24.700237,13.0,12.401588
27.0,24.326931,14.0,13.068245
24.0,21.093441,19.0,14.585245
16.0,20.828999,19.0,15.742981
22.0,21.227032,15.0,15.343691
22.0,20.059097,18.0,15.139679
13.0,19.198719,17.0,14.983431
20.0,19.513193,13.0,17.160213
19.0,20.288427,18.0,20.814861
24.0,21.488773,38.0,23.124247
25.0,22.889927,27.0,25.238113
19.0,23.036802,24.0,20.805992
23.0,22.866928,16.0,23.260765
25.0,23.832428,22.0,23.226341
22.0,23.237743,22.0,22.06956
22.0,21.239487,13.0,19.480827
27.0,21.354261,20.0,19.774902
13.0,22.395653,19.0,20.652958
16.0,22.576797,24.0,20.595821
24.0,22.877155,25.0,21.662214
26.0,23.777119,19.0,21.854206
18.0,25.374054,23.0,21.974508
28.0,25.209305,25.0,23.212803
25.0,23.315277,22.0,22.78759
22.0,22.568073,22.0,22.207302
27.0,22.931595,27.0,22.142433
21.0,22.113747,13.0,22.07181
20.0,21.622164,16.0,22.13789
22.0,22.43654,24.0,21.756622
22.0,20.945309,26.0,24.136843
21.0,21.11973,18.0,24.352646
29.0,22.669668,28.0,24.83271
20.0,22.84261,25.0,25.181805
23.0,22.09776,22.0,23.231262
20.0,20.298775,27.0,23.45953
17.0,20.221943,21.0,22.605232
16.0,18.49155,20.0,20.788464
16.0,18.164497,22.0,20.675085
19.0,18.550793,22.0,22.359272
20.0,18.389763,21.0,22.78637
20.0,19.215595,29.0,23.12716
19.0,20.201035,20.0,22.87122
27.0,20.262535,23.0,21.522343
17.0,20.719908,20.0,20.192547
21.0,20.02388,17.0,18.94493
18.0,20.174524,16.0,18.013445
19.0,20.435822,16.0,17.767418
20.0,19.854942,19.0,18.479874
13.0,19.394432,20.0,19.589828
16.0,19.88048,20.0,20.501743
20.0,19.59151,19.0,20.61078
18.0,19.437315,27.0,20.81454
23.0,19.324333,17.0,20.774343
19.0,18.600542,21.0,19.29871
19.0,19.117916,18.0,18.113394
17.0,19.197823,19.0,16.347948
18.0,19.425674,20.0,16.33679
18.0,19.46757,13.0,18.032362
23.0,19.395351,16.0,18.15067
17.0,19.942818,20.0,18.53442
15.0,19.238237,18.0,18.750225
19.0,19.632477,23.0,18.833931
17.0,20.534046,19.0,18.749083
25.0,20.945774,19.0,18.89086
19.0,22.6952,17.0,20.109827
27.0,23.116062,18.0,20.247692
28.0,22.639137,18.0,20.004173
20.0,22.378315,23.0,20.853168
25.0,22.687035,17.0,20.697796
29.999998,22.261196,15.0,20.565685
18.0,22.369162,19.0,20.55064
13.0,22.479284,17.0,21.540985
20.0,20.99674,25.0,20.980331
20.0,21.363455,19.0,22.577164
13.0,21.016216,27.0,21.874924
24.0,21.781693,28.0,21.782642
28.0,22.502748,20.0,22.052639
20.0,22.397686,25.0,21.528471
20.0,21.45211,29.999998,22.788128
27.0,20.886307,18.0,21.872866
18.0,20.420105,13.0,21.346863
21.0,19.620445,20.0,21.092096
16.0,20.28563,20.0,20.180622
15.0,18.821297,13.0,18.391119
21.0,19.717533,24.0,19.67569
18.0,20.023476,28.0,19.963379
18.0,18.6642,20.0,21.47662
19.0,18.639172,20.0,20.395645
19.0,18.82602,27.0,20.127016
17.0,16.6129,18.0,19.375616
17.0,16.443151,21.0,19.635735
21.0,17.119778,16.0,20.305958
19.0,18.943779,15.0,18.530834
20.0,19.399124,21.0,17.88137
20.0,20.703455,18.0,18.685684
19.0,20.411552,18.0,19.21439
12.0,19.35851,19.0,18.83714
18.0,18.510216,19.0,18.960976
19.0,18.302017,17.0,18.809656
22.0,17.981926,17.0,18.899395
15.0,17.934685,21.0,18.924416
21.0,18.201794,19.0,19.107313
22.0,18.370594,20.0,19.276089
8.0,18.294708,20.0,19.117865
9.0,17.789597,19.0,19.286654
14.0,16.973637,12.0,18.761114
11.0,16.188982,18.0,18.043743
14.0,15.756327,19.0,17.560877
12.0,15.4150715,22.0,18.048092
20.0,15.1568775,15.0,17.585987
25.0,15.673702,21.0,16.767681
15.0,15.575411,22.0,15.412514
15.0,13.988844,8.0,15.5901165
16.0,13.450621,9.0,14.300285
10.0,13.2835865,14.0,13.028065
6.0,10.8803425,11.0,12.728853
17.0,11.09473,14.0,13.398109
12.0,14.020529,12.0,13.679602
16.0,13.942503,20.0,13.80883
12.0,13.910545,25.0,13.834486
20.0,13.497082,15.0,14.21331
17.0,14.744205,15.0,13.137108
11.0,10.883207,16.0,12.685026
11.0,10.139555,10.0,11.989531
12.0,10.0432415,6.0,11.160519
7.0,12.23674,17.0,11.357288
17.0,12.340895,12.0,13.162004
16.0,13.883835,16.0,15.258886
17.0,14.976629,12.0,14.397591
14.0,15.05929,20.0,14.283533
17.0,16.591997,17.0,14.541956
21.0,16.622581,11.0,15.40489
17.0,17.15121,11.0,14.878771
16.0,16.33171,12.0,15.382872
14.0,14.826954,7.0,15.9037895
13.0,13.863253,17.0,14.705378
9.0,14.5230465,16.0,14.929775
14.0,14.277704,17.0,15.811119
14.0,14.481596,14.0,14.6602955
12.0,15.197384,17.0,14.951099
13.0,14.910124,21.0,15.944195
12.0,13.308382,17.0,15.315117
14.0,12.458384,16.0,14.479881
15.0,11.348787,14.0,12.528711
13.0,11.198587,13.0,10.915798
10.0,10.105228,9.0,10.434706
6.0,9.530867,14.0,11.685068
10.0,8.777813,14.0,13.625971
4.0,8.257677,12.0,15.056486
5.0,8.14851,13.0,14.871302
8.0,7.8233814,12.0,13.776823
13.0,6.896038,14.0,12.839062
7.0,6.29698,15.0,11.616028
6.0,5.9671783,13.0,10.471582
5.0,6.258482,10.0,9.290688
3.0,6.1791897,6.0,8.257837
4.0,5.965925,10.0,7.421097
6.0,6.4382744,4.0,6.5917053
6.0,6.9759045,5.0,6.4245663
9.0,7.3059635,8.0,4.907091
5.0,7.6195107,13.0,5.3672028
7.0,7.3707237,7.0,5.338213
9.0,8.239351,6.0,4.559103
12.0,9.44562,5.0,4.1216984
8.0,8.988394,3.0,5.28043
9.0,8.108892,4.0,5.5606117
7.0,8.430504,6.0,4.962967
19.0,8.442871,6.0,4.9408226
8.0,8.681065,9.0,5.06909
6.0,8.7983265,5.0,5.518322
8.0,9.187052,7.0,6.0566998
15.0,9.421886,9.0,5.9555016
11.0,9.6502,12.0,6.7120285
12.0,9.812069,8.0,6.683069
12.0,10.479004,9.0,6.7173347
10.0,11.422804,7.0,7.377096
12.0,11.959864,19.0,8.4505005
12.0,11.975788,8.0,9.123177
17.0,12.28768,6.0,10.030106
12.0,12.908833,8.0,10.010576
20.0,14.598835,15.0,12.015772
15.0,19.764868,11.0,11.313019
23.0,20.151888,12.0,11.429817
21.0,18.56382,12.0,12.012989
20.0,17.554947,10.0,13.187059
19.0,17.90314,12.0,13.260002
25.0,17.665642,12.0,12.042437
22.0,18.702114,17.0,13.459097
21.0,19.698814,12.0,15.160284
22.0,20.32885,20.0,18.027985
22.0,21.330978,15.0,18.888191
17.0,21.546844,23.0,19.61299
26.0,23.395199,21.0,21.065712
22.0,23.491154,20.0,19.988766
22.0,22.204239,19.0,21.000114
19.0,21.38674,25.0,20.924091
23.0,22.559484,22.0,21.802357
22.0,22.879929,21.0,20.816624
21.0,22.281862,22.0,21.448868
20.0,22.052082,22.0,21.896816
23.0,21.962006,17.0,21.9878
18.0,22.350552,26.0,22.14304
20.0,22.636692,22.0,22.29042
26.0,22.939716,22.0,20.924088
17.0,23.041668,19.0,21.896181
19.0,23.548895,23.0,21.257988
23.0,23.124006,22.0,21.489132
28.0,23.24299,21.0,20.344612
23.0,23.625496,20.0,20.643911
24.0,23.665083,23.0,20.193554
19.0,23.001476,18.0,20.72867
18.0,21.949142,20.0,20.580343
15.0,21.185686,26.0,21.42126
20.0,20.490128,17.0,21.863026
15.0,19.88424,19.0,22.172386
16.0,20.55931,23.0,22.42391
14.0,19.821243,28.0,23.042385
14.0,18.800972,23.0,21.41351
20.0,19.102953,24.0,21.807276
25.0,19.46722,19.0,21.47784
17.0,19.004906,18.0,19.607986
17.0,18.138586,15.0,18.41224
22.0,17.694986,20.0,17.148737
14.0,17.522692,15.0,16.41528
15.0,17.56509,16.0,17.11482
18.0,18.00116,14.0,17.231949
17.0,17.941742,14.0,17.809044
10.0,18.054943,20.0,17.482475
21.0,18.956379,25.0,17.593914
18.0,19.042507,17.0,17.202587
20.0,19.75407,17.0,16.991756
13.0,20.504297,22.0,16.91151
25.0,20.207947,14.0,17.85038
17.0,19.547733,15.0,17.02973
18.0,18.994255,18.0,19.26601
16.0,18.56576,17.0,19.722496
24.0,18.203033,10.0,19.070442
21.0,17.522799,21.0,19.667057
16.0,17.820148,18.0,19.192295
17.0,16.58272,20.0,18.24771
16.0,16.606844,13.0,18.083424
11.0,16.139387,25.0,16.747042
15.0,15.671806,17.0,17.997612
16.0,15.037125,18.0,17.723598
17.0,14.829767,16.0,18.36818
15.0,14.449358,24.0,17.615707
8.0,14.856152,21.0,17.044458
14.0,13.863741,16.0,16.328457
8.0,13.54302,17.0,15.438772
10.0,13.670986,16.0,14.698971
16.0,14.014236,11.0,15.469988
12.0,12.591484,15.0,15.414526
11.0,11.685698,16.0,15.386814
17.0,12.32756,17.0,14.358337
9.0,11.98406,15.0,13.8346405
10.0,11.296148,8.0,13.642387
9.0,11.534056,14.0,13.554411
25.0,12.618286,8.0,13.2396145
29.0,12.794071,10.0,13.02972
15.0,12.261358,16.0,12.693794
12.0,11.835693,12.0,11.796829
15.0,11.855461,11.0,11.214907
13.0,12.004303,17.0,9.901558
11.0,12.518709,9.0,10.263994
15.0,12.75264,10.0,11.246489
15.0,12.80817,9.0,12.066292
13.0,12.898481,25.0,11.99692
11.0,13.6468525,29.0,13.222469
18.0,13.325012,15.0,12.5456505
14.0,13.287132,12.0,13.135345
10.0,13.950958,15.0,14.86455
16.0,14.5544815,13.0,15.05925
15.0,11.856632,11.0,12.719704
13.0,12.39806,15.0,13.488916
11.0,11.871239,15.0,13.489307
13.0,12.45793,13.0,13.014454
7.0,10.792313,11.0,12.063786
15.0,10.792118,18.0,11.842749
9.0,11.046053,14.0,12.404896
14.0,11.118992,10.0,13.124603
4.0,10.918724,16.0,13.441624
7.0,10.671656,15.0,13.174702
6.0,10.8166275,13.0,12.982468
8.0,10.895441,11.0,13.584936
13.0,10.512642,13.0,11.970379
12.0,10.788923,7.0,11.922012
12.0,11.19392,15.0,11.769054
11.0,10.876028,9.0,11.087399
9.0,11.775476,14.0,11.093853
14.0,11.015406,4.0,9.184841
19.0,13.023321,7.0,9.523005
18.0,12.269211,6.0,9.109692
14.0,14.29809,8.0,10.926329
14.0,14.309864,13.0,11.485851
16.0,15.48015,12.0,10.724707
16.0,16.507135,12.0,9.724382
16.0,15.733999,11.0,9.7158165
12.0,14.178776,9.0,10.919703
12.0,13.567749,14.0,13.033545
13.0,13.545826,19.0,14.416588
15.0,14.378256,18.0,15.11853
8.0,14.916847,14.0,14.266457
16.0,13.641546,14.0,15.183756
19.0,13.890694,16.0,14.536436
17.0,15.711567,16.0,15.274544
15.0,15.333572,16.0,14.839817
8.0,14.741716,12.0,13.17034
8.0,12.864662,12.0,12.728813
7.0,12.278835,13.0,13.209742
6.0,11.7941265,15.0,14.153143
13.0,11.991692,8.0,14.196899
15.0,11.489573,16.0,14.59803
10.0,11.352884,19.0,13.946146
10.0,11.453665,17.0,13.923664
6.0,10.411701,15.0,12.793114
11.0,10.148321,8.0,11.166658
20.0,10.640879,8.0,10.047953
12.0,12.091959,7.0,9.837769
12.0,9.407534,6.0,10.271837
9.0,9.326256,13.0,10.924185
8.0,9.50651,15.0,11.1559925
9.0,9.609051,10.0,10.824978
9.0,10.515272,10.0,9.149082
8.0,11.120575,6.0,9.208439
13.0,10.5471115,11.0,11.058556
8.0,9.324051,20.0,10.376337
17.0,9.019657,12.0,10.291716
7.0,9.636835,12.0,9.429373
5.0,7.770029,9.0,7.594286
7.0,7.819439,8.0,8.085188
8.0,7.630089,9.0,7.549864
13.0,6.9776955,9.0,6.8131256
10.0,7.0859146,8.0,8.260712
7.0,7.5491333,13.0,7.948101
5.0,7.67988,8.0,8.762772
7.0,8.527529,17.0,9.089899
20.0,9.056538,7.0,7.5780315
13.0,9.186836,5.0,8.049883
10.0,9.410591,7.0,7.314831
7.0,8.318186,8.0,7.817602
8.0,7.898344,13.0,9.197128
11.0,8.731232,10.0,8.780634
13.0,9.739157,7.0,7.2972164
7.0,9.864557,5.0,6.7627354
9.0,9.781166,7.0,8.219618
10.0,9.601406,20.0,9.317223
10.0,9.395,13.0,9.835339
12.0,10.675701,10.0,8.920296
10.0,9.919781,7.0,7.4500847
13.0,9.759462,8.0,8.7157
10.0,8.787527,11.0,9.118704
13.0,9.297083,13.0,9.160856
6.0,10.5901375,7.0,9.720299
9.0,11.126705,9.0,9.341938
19.0,10.390224,10.0,9.323341
8.0,10.889101,10.0,10.899435
9.0,11.13415,12.0,10.757021
15.0,11.935537,10.0,10.698322
17.0,12.621611,13.0,10.310232
14.0,11.9433155,10.0,10.027075
12.0,12.255533,13.0,10.442631
25.0,14.733402,6.0,9.981163
18.0,19.658112,9.0,9.721783
25.0,21.208218,19.0,9.889639
24.0,21.42497,8.0,9.877865
25.0,21.383677,9.0,11.6477375
26.0,21.963837,15.0,14.523228
27.0,24.376858,17.0,15.229088
31.999998,25.0941,14.0,16.926767
26.0,25.959335,12.0,19.598133
25.0,26.519747,25.0,21.275272
29.999998,26.93657,18.0,22.529432
48.0,26.557964,25.0,23.188492
75.0,27.477129,24.0,23.972618
75.0,27.881311,25.0,24.974113
17.0,27.213829,26.0,27.149143
25.0,25.543194,27.0,28.049927
25.0,25.593037,31.999998,29.328306
23.0,24.76075,26.0,30.07557
26.0,24.49046,25.0,30.262337
25.0,24.50739,29.999998,30.513208
23.0,25.473215,48.0,31.606884
25.0,24.136585,75.0,31.172274
27.0,22.949223,75.0,30.753048
25.0,25.203129,17.0,27.186092
25.0,24.188631,25.0,23.654083
21.0,23.06295,25.0,26.078264
22.0,21.569338,23.0,25.605675
25.0,20.520088,26.0,24.972187
17.0,19.15015,25.0,25.645325
18.0,20.981087,23.0,25.550777
24.0,20.550964,25.0,25.396809
20.0,20.72086,27.0,25.213753
26.0,20.095194,25.0,25.415333
19.0,19.480106,25.0,24.808132
17.0,19.611794,21.0,24.075743
22.0,18.762497,22.0,24.595352
16.0,18.114912,25.0,24.329664
17.0,17.175335,17.0,23.881958
17.0,17.369066,18.0,23.522987
17.0,16.63362,24.0,22.608862
18.0,17.630177,20.0,22.25732
18.0,17.340927,26.0,20.059902
18.0,17.69809,19.0,20.242863
24.0,19.265285,17.0,19.579645
18.0,18.461594,22.0,18.69939
17.0,17.984396,16.0,17.949863
15.0,17.84785,17.0,17.015167
20.0,18.260551,17.0,18.69755
22.0,19.04839,17.0,18.486576
16.0,19.543072,18.0,18.277573
19.0,20.311825,18.0,18.741058
21.0,21.48524,18.0,18.384289
29.0,21.716576,24.0,18.312252
28.0,21.7518,18.0,18.6007
